Institute,Link,Coursename,Skills,Rating,Review,Level,Type,Duration,Platform
University of Minnesota,https://www.coursera.org/learn/ux-design-open-content-shell,ux design open content shell,,3.9,17,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/web-mobile-testing,web mobile testing,"Software Testing, Mobile Development Tools, Web Development, Android Development, HTML and CSS, Mobile Development, Other Web Frameworks, Web Development Tools, iOS Development",4.1,57,Intermediate , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/collaborative-filtering,collaborative filtering,"Data Analysis, Collaboration, Human Learning",4.3,304,Mixed , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/cloud-security-basics,cloud security basics,"Network Security, Security Engineering, System Security, Computer Networking, Cloud Computing, Cryptography, Software Security, Computer Security Models, Network Architecture, Algorithms",4.3,95,Beginner , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/cloud-application-security,cloud application security,"Security Engineering, Software Security, System Security",4.3,19,Intermediate , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/automated-analysis,automated analysis,"Software Engineering, Software Testing",4.3,73,Intermediate , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/cloud-data-security,cloud data security,"System Security, Cloud Computing, Data Management, Databases, Security Engineering",4.3,19,Intermediate , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/specializations/recommender-systems,recommender systems,"Data Analysis, Basic Descriptive Statistics, Probability & Statistics, Machine Learning, Applied Machine Learning, Natural Language Processing, Statistical Analysis, Statistical Programming, Collaboration, Human Learning, Microsoft Excel",4.3,813,Intermediate , Specialization , 3 - 6 Months,coursera
University of Minnesota,https://www.coursera.org/specializations/software-testing-automation,software testing automation,"Software Testing, Software Engineering, Computer Programming, Java Programming, Mobile Development Tools, Web Development, Problem Solving, Data Analysis Software, Programming Principles, System Software, Android Development, HTML and CSS, Mobile Development, Other Web Frameworks, Planning, Web Development Tools, iOS Development",4.3,846,Intermediate , Specialization , 3 - 6 Months,coursera
University of Minnesota,https://www.coursera.org/learn/recommender-systems-introduction,recommender systems introduction,"Basic Descriptive Statistics, Data Analysis, Probability & Statistics, Machine Learning, Applied Machine Learning, Natural Language Processing, Statistical Analysis, Statistical Programming, Microsoft Excel",4.4,642,Intermediate , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/introduction-software-testing,introduction software testing,"Computer Programming, Software Engineering, Software Testing, Problem Solving, Data Analysis Software, Java Programming, Programming Principles, System Software, Planning",4.4,720,Intermediate , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/sexuality-and-disability,sexuality and disability,,4.4,22,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/health-informatics-professional,health informatics professional,"Data Management, Clinical Data Management, Data Visualization",4.5,309,Mixed , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/pharma-medical-device-innovations,pharma medical device innovations,"Innovation, Leadership and Management, Market Analysis, Marketing, Business Process Management, Clinical Data Management, Market Research, Product Development, Regulations and Compliance, Research and Design",4.5,728,Beginner , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/leadership-interprofessional-informatics,leadership interprofessional informatics,"Leadership Development, Professional Development",4.5,20,Intermediate , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/engineering-practices-secure-software-quality,engineering practices secure software quality,"Software Architecture, Software Engineering, Software Engineering Tools, Software Testing, Computer Programming Tools, Design and Product, Leadership and Management, Problem Solving, Product Development, Search Engine Optimization",4.5,364,Intermediate , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/specializations/healthcare-marketplace,healthcare marketplace,"Leadership and Management, Market Research, Research and Design, Clinical Data Management, Innovation, Market Analysis, Finance, Business Analysis, Data Management, Entrepreneurship, Organizational Development, Regulations and Compliance, Risk Management, Strategy and Operations, Business Process Management, Data Analysis, Human Resources, Marketing, Payments, People Development, Product Development",4.5,1400,Beginner , Specialization , 3 - 6 Months,coursera
University of Minnesota,https://www.coursera.org/learn/introduction-to-social-determinants-of-health,introduction to social determinants of health,"Data Analysis, Data Visualization",4.6,13,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/simulation-models-for-decision-making,simulation models for decision making,"Decision Making, Probability & Statistics, Probability Distribution, Statistical Analysis, Data Analysis, General Statistics",4.6,43,Beginner , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/prototyping-design,prototyping design,"Design and Product, Human Computer Interaction, User Experience, Interactive Design, Product Design, Research and Design, User Experience Design, User Research",4.6,388,Mixed , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/design-research,design research,"Human Computer Interaction, People Analysis, Research and Design, User Experience, User Research",4.6,454,Mixed , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/ui-design,ui design,"Human Computer Interaction, Research and Design, User Experience, User Experience Design, User Research",4.6,1400,Beginner , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/lean-software-development,lean software development,"Problem Solving, Software Engineering, Agile Software Development, Design and Product, Leadership and Management, Software Engineering Tools, User Experience, People Management, Software Architecture, Software Testing",4.6,397,Beginner , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/agile-software-development,agile software development,"Agile Software Development, Application Development, Collaboration, Continuous Delivery, Design and Product, Estimation, Planning, Project Management, Scrum (Software Development), Software Engineering, Leadership and Management",4.7,7200,Intermediate , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/is-it-governance,is it governance,"Business Analysis, Business Transformation, Leadership and Management, Organizational Development, Project Management, Risk Management, Strategy and Operations, Data Management, Finance, Performance Management",4.7,637,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/enterprise-systems,enterprise systems,"Business Process Management, Leadership and Management, Software As A Service, Strategy and Operations, Business Transformation, Operations Management, Planning, Supply Chain and Logistics, Communication, Data Model",4.7,740,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/compensation-management,compensation management,"Compensation, Human Resources, Human Resources Operations, Employee Relations, Benefits, Business Analysis, People Analysis, Performance Management, Strategy and Operations, Leadership and Management, Strategy",4.7,1800,Mixed , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/ui-testing,ui testing,"Design and Product, Human Computer Interaction, Software Testing, User Experience, User Experience Design, User Research",4.7,266,Mixed , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/employee-performance,employee performance,"Employee Relations, Human Resources, Leadership and Management, Organizational Development, People Development, People Management, Performance Management, Professional Development, Strategy and Operations, Human Factors (Security), Culture",4.7,2600,Mixed , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/recruiting-hiring-onboarding-employees,recruiting hiring onboarding employees,"Human Resources, Recruitment, Human Resources Operations, Leadership and Management, Planning, Strategy, Strategy and Operations",4.7,4400,Mixed , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/intergrative-nursing-introduction,intergrative nursing introduction,Leadership and Management,4.7,79,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/resilience-in-children,resilience in children,Resilience,4.7,692,Mixed , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/software-processes,software processes,"Software Engineering, Software Architecture, Agile Software Development",4.7,2000,Beginner , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/cloud-top-ten-risks,cloud top ten risks,,4.7,18,Intermediate , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/chronic-pain,chronic pain,,4.7,407,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/integrative-therapies-and-healing-practices,integrative therapies and healing practices,,4.7,447,Beginner , Course , 1 - 3 Months,coursera
